Full_Date,Year,Month,Date,Day,Holiday_Name,Is_Holiday,Is_Public_Holiday,Is_Bank_Holiday,Is_Mercantile_Holiday,Is_Poya_Day,Is_Weekend
2016-10-26,2016,October,26,Wednesday,N/A,False,False,False,False,False,False
2016-10-27,2016,October,27,Thursday,N/A,False,False,False,False,False,False
2016-10-28,2016,October,28,Friday,N/A,False,False,False,False,False,False
2016-10-29,2016,October,29,Saturday,Deepavali Festival Day,True,True,True,False,False,True
2016-10-30,2016,October,30,Sunday,N/A,True,False,True,False,False,True
2016-10-31,2016,October,31,Monday,N/A,False,False,False,False,False,False
2016-11-01,2016,November,1,Tuesday,N/A,False,False,False,False,False,False
2016-11-02,2016,November,2,Wednesday,N/A,False,False,False,False,False,False
2016-11-03,2016,November,3,Thursday,N/A,False,False,False,False,False,False
2016-11-04,2016,November,4,Friday,N/A,False,False,False,False,False,False
2016-11-05,2016,November,5,Saturday,N/A,True,False,True,False,False,True
2016-11-06,2016,November,6,Sunday,N/A,True,False,True,False,False,True
2016-11-07,2016,November,7,Monday,N/A,False,False,False,False,False,False
2016-11-08,2016,November,8,Tuesday,N/A,False,False,False,False,False,False
2016-11-09,2016,November,9,Wednesday,N/A,False,False,False,False,False,False
2016-11-10,2016,November,10,Thursday,N/A,False,False,False,False,False,False
2016-11-11,2016,November,11,Friday,N/A,False,False,False,False,False,False
2016-11-12,2016,November,12,Saturday,N/A,True,False,True,False,False,True
2016-11-13,2016,November,13,Sunday,N/A,True,False,True,False,False,True
2016-11-14,2016,November,14,Monday,Il Full Moon Poya Day,True,True,True,False,True,False
2016-11-15,2016,November,15,Tuesday,N/A,False,False,False,False,False,False
2016-11-16,2016,November,16,Wednesday,N/A,False,False,False,False,False,False
2016-11-17,2016,November,17,Thursday,N/A,False,False,False,False,False,False
2016-11-18,2016,November,18,Friday,N/A,False,False,False,False,False,False
2016-11-19,2016,November,19,Saturday,N/A,True,False,True,False,False,True
2016-11-20,2016,November,20,Sunday,N/A,True,False,True,False,False,True
2016-11-21,2016,November,21,Monday,N/A,False,False,False,False,False,False
2016-11-22,2016,November,22,Tuesday,N/A,False,False,False,False,False,False
2016-11-23,2016,November,23,Wednesday,N/A,False,False,False,False,False,False
2016-11-24,2016,November,24,Thursday,N/A,False,False,False,False,False,False
2016-11-25,2016,November,25,Friday,N/A,False,False,False,False,False,False
2016-11-26,2016,November,26,Saturday,N/A,True,False,True,False,False,True
2016-11-27,2016,November,27,Sunday,N/A,True,False,True,False,False,True
2016-11-28,2016,November,28,Monday,N/A,False,False,False,False,False,False
2016-11-29,2016,November,29,Tuesday,N/A,False,False,False,False,False,False
2016-11-30,2016,November,30,Wednesday,N/A,False,False,False,False,False,False
2016-12-01,2016,December,1,Thursday,N/A,False,False,False,False,False,False
2016-12-02,2016,December,2,Friday,N/A,False,False,False,False,False,False
2016-12-03,2016,December,3,Saturday,N/A,True,False,True,False,False,True
2016-12-04,2016,December,4,Sunday,N/A,True,False,True,False,False,True
2016-12-05,2016,December,5,Monday,N/A,False,False,False,False,False,False
2016-12-06,2016,December,6,Tuesday,N/A,False,False,False,False,False,False
2016-12-07,2016,December,7,Wednesday,N/A,False,False,False,False,False,False
2016-12-08,2016,December,8,Thursday,N/A,False,False,False,False,False,False
2016-12-09,2016,December,9,Friday,N/A,False,False,False,False,False,False
2016-12-10,2016,December,10,Saturday,N/A,True,False,True,False,False,True
2016-12-11,2016,December,11,Sunday,N/A,True,False,True,False,False,True
2016-12-12,2016,December,12,Monday,Milad-Un-Nabi (Holy Prophet's Birthday),True,True,True,True,False,False
2016-12-13,2016,December,13,Tuesday,Unduvap Full Moon Poya Day,True,True,True,False,True,False
2016-12-14,2016,December,14,Wednesday,N/A,False,False,False,False,False,False
2016-12-15,2016,December,15,Thursday,N/A,False,False,False,False,False,False
2016-12-16,2016,December,16,Friday,N/A,False,False,False,False,False,False
2016-12-17,2016,December,17,Saturday,N/A,True,False,True,False,False,True
2016-12-18,2016,December,18,Sunday,N/A,True,False,True,False,False,True
2016-12-19,2016,December,19,Monday,N/A,False,False,False,False,False,False
2016-12-20,2016,December,20,Tuesday,N/A,False,False,False,False,False,False
2016-12-21,2016,December,21,Wednesday,N/A,False,False,False,False,False,False
2016-12-22,2016,December,22,Thursday,N/A,False,False,False,False,False,False
2016-12-23,2016,December,23,Friday,N/A,False,False,False,False,False,False
2016-12-24,2016,December,24,Saturday,N/A,True,False,True,False,False,True
2016-12-25,2016,December,25,Sunday,Christmas Day,True,True,True,False,False,True
2016-12-26,2016,December,26,Monday,Additional Bank Holiday,True,False,True,False,False,False
2016-12-27,2016,December,27,Tuesday,N/A,False,False,False,False,False,False
2016-12-28,2016,December,28,Wednesday,N/A,False,False,False,False,False,False
2016-12-29,2016,December,29,Thursday,N/A,False,False,False,False,False,False
2016-12-30,2016,December,30,Friday,N/A,False,False,False,False,False,False
2016-12-31,2016,December,31,Saturday,N/A,True,False,True,False,False,True
2017-01-01,2017,January,1,Sunday,N/A,True,False,True,False,False,True
2017-01-02,2017,January,2,Monday,N/A,False,False,False,False,False,False
2017-01-03,2017,January,3,Tuesday,N/A,False,False,False,False,False,False
2017-01-04,2017,January,4,Wednesday,N/A,False,False,False,False,False,False
2017-01-05,2017,January,5,Thursday,N/A,False,False,False,False,False,False
2017-01-06,2017,January,6,Friday,N/A,False,False,False,False,False,False
2017-01-07,2017,January,7,Saturday,N/A,True,False,True,False,False,True
2017-01-08,2017,January,8,Sunday,N/A,True,False,True,False,False,True
2017-01-09,2017,January,9,Monday,N/A,False,False,False,False,False,False
2017-01-10,2017,January,10,Tuesday,N/A,False,False,False,False,False,False
2017-01-11,2017,January,11,Wednesday,N/A,False,False,False,False,False,False
2017-01-12,2017,January,12,Thursday,Duruthu Full Moon Poya Day,True,True,True,False,True,False
2017-01-13,2017,January,13,Friday,N/A,False,False,False,False,False,False
2017-01-14,2017,January,14,Saturday,Tamil Thai Pongal Day,True,True,True,True,False,True
2017-01-15,2017,January,15,Sunday,N/A,True,False,True,False,False,True
2017-01-16,2017,January,16,Monday,N/A,False,False,False,False,False,False
2017-01-17,2017,January,17,Tuesday,N/A,False,False,False,False,False,False
2017-01-18,2017,January,18,Wednesday,N/A,False,False,False,False,False,False
2017-01-19,2017,January,19,Thursday,N/A,False,False,False,False,False,False
2017-01-20,2017,January,20,Friday,N/A,False,False,False,False,False,False
2017-01-21,2017,January,21,Saturday,N/A,True,False,True,False,False,True
2017-01-22,2017,January,22,Sunday,N/A,True,False,True,False,False,True
2017-01-23,2017,January,23,Monday,N/A,False,False,False,False,False,False
2017-01-24,2017,January,24,Tuesday,N/A,False,False,False,False,False,False
2017-01-25,2017,January,25,Wednesday,N/A,False,False,False,False,False,False
2017-01-26,2017,January,26,Thursday,N/A,False,False,False,False,False,False
2017-01-27,2017,January,27,Friday,N/A,False,False,False,False,False,False
2017-01-28,2017,January,28,Saturday,N/A,True,False,True,False,False,True
2017-01-29,2017,January,29,Sunday,N/A,True,False,True,False,False,True
2017-01-30,2017,January,30,Monday,N/A,False,False,False,False,False,False
2017-01-31,2017,January,31,Tuesday,N/A,False,False,False,False,False,False
2017-02-01,2017,February,1,Wednesday,N/A,False,False,False,False,False,False
2017-02-02,2017,February,2,Thursday,N/A,False,False,False,False,False,False
2017-02-03,2017,February,3,Friday,N/A,False,False,False,False,False,False
2017-02-04,2017,February,4,Saturday,Independence Day,True,True,True,True,False,True
2017-02-05,2017,February,5,Sunday,N/A,True,False,True,False,False,True
2017-02-06,2017,February,6,Monday,N/A,False,False,False,False,False,False
2017-02-07,2017,February,7,Tuesday,N/A,False,False,False,False,False,False
2017-02-08,2017,February,8,Wednesday,N/A,False,False,False,False,False,False
2017-02-09,2017,February,9,Thursday,N/A,False,False,False,False,False,False
2017-02-10,2017,February,10,Friday,Navam Full Moon Poya Day,True,True,True,False,True,False
2017-02-11,2017,February,11,Saturday,N/A,True,False,True,False,False,True
2017-02-12,2017,February,12,Sunday,N/A,True,False,True,False,False,True
2017-02-13,2017,February,13,Monday,N/A,False,False,False,False,False,False
2017-02-14,2017,February,14,Tuesday,N/A,False,False,False,False,False,False
2017-02-15,2017,February,15,Wednesday,N/A,False,False,False,False,False,False
2017-02-16,2017,February,16,Thursday,N/A,False,False,False,False,False,False
2017-02-17,2017,February,17,Friday,N/A,False,False,False,False,False,False
2017-02-18,2017,February,18,Saturday,N/A,True,False,True,False,False,True
2017-02-19,2017,February,19,Sunday,N/A,True,False,True,False,False,True
2017-02-20,2017,February,20,Monday,N/A,False,False,False,False,False,False
2017-02-21,2017,February,21,Tuesday,N/A,False,False,False,False,False,False
2017-02-22,2017,February,22,Wednesday,N/A,False,False,False,False,False,False
2017-02-23,2017,February,23,Thursday,N/A,False,False,False,False,False,False
2017-02-24,2017,February,24,Friday,Maha Sivarathri Day,True,True,True,False,False,False
2017-02-25,2017,February,25,Saturday,N/A,True,False,True,False,False,True
2017-02-26,2017,February,26,Sunday,N/A,True,False,True,False,False,True
2017-02-27,2017,February,27,Monday,N/A,False,False,False,False,False,False
2017-02-28,2017,February,28,Tuesday,N/A,False,False,False,False,False,False
2017-03-01,2017,March,1,Wednesday,N/A,False,False,False,False,False,False
2017-03-02,2017,March,2,Thursday,N/A,False,False,False,False,False,False
2017-03-03,2017,March,3,Friday,N/A,False,False,False,False,False,False
2017-03-04,2017,March,4,Saturday,N/A,True,False,True,False,False,True
2017-03-05,2017,March,5,Sunday,N/A,True,False,True,False,False,True
2017-03-06,2017,March,6,Monday,N/A,False,False,False,False,False,False
2017-03-07,2017,March,7,Tuesday,N/A,False,False,False,False,False,False
2017-03-08,2017,March,8,Wednesday,N/A,False,False,False,False,False,False
2017-03-09,2017,March,9,Thursday,N/A,False,False,False,False,False,False
2017-03-10,2017,March,10,Friday,N/A,False,False,False,False,False,False
2017-03-11,2017,March,11,Saturday,N/A,True,False,True,False,False,True
2017-03-12,2017,March,12,Sunday,Medin Full Moon Poya Day,True,True,True,False,True,True
2017-03-13,2017,March,13,Monday,N/A,False,False,False,False,False,False
2017-03-14,2017,March,14,Tuesday,N/A,False,False,False,False,False,False
2017-03-15,2017,March,15,Wednesday,N/A,False,False,False,False,False,False
2017-03-16,2017,March,16,Thursday,N/A,False,False,False,False,False,False
2017-03-17,2017,March,17,Friday,N/A,False,False,False,False,False,False
2017-03-18,2017,March,18,Saturday,N/A,True,False,True,False,False,True
2017-03-19,2017,March,19,Sunday,N/A,True,False,True,False,False,True
2017-03-20,2017,March,20,Monday,N/A,False,False,False,False,False,False
2017-03-21,2017,March,21,Tuesday,N/A,False,False,False,False,False,False
2017-03-22,2017,March,22,Wednesday,N/A,False,False,False,False,False,False
2017-03-23,2017,March,23,Thursday,N/A,False,False,False,False,False,False
2017-03-24,2017,March,24,Friday,N/A,False,False,False,False,False,False
2017-03-25,2017,March,25,Saturday,N/A,True,False,True,False,False,True
2017-03-26,2017,March,26,Sunday,N/A,True,False,True,False,False,True
2017-03-27,2017,March,27,Monday,N/A,False,False,False,False,False,False
2017-03-28,2017,March,28,Tuesday,N/A,False,False,False,False,False,False
2017-03-29,2017,March,29,Wednesday,N/A,False,False,False,False,False,False
2017-03-30,2017,March,30,Thursday,N/A,False,False,False,False,False,False
2017-03-31,2017,March,31,Friday,N/A,False,False,False,False,False,False
2017-04-01,2017,April,1,Saturday,N/A,True,False,True,False,False,True
2017-04-02,2017,April,2,Sunday,N/A,True,False,True,False,False,True
2017-04-03,2017,April,3,Monday,N/A,False,False,False,False,False,False
2017-04-04,2017,April,4,Tuesday,N/A,False,False,False,False,False,False
2017-04-05,2017,April,5,Wednesday,N/A,False,False,False,False,False,False
2017-04-06,2017,April,6,Thursday,N/A,False,False,False,False,False,False
2017-04-07,2017,April,7,Friday,N/A,False,False,False,False,False,False
2017-04-08,2017,April,8,Saturday,N/A,True,False,True,False,False,True
2017-04-09,2017,April,9,Sunday,N/A,True,False,True,False,False,True
2017-04-10,2017,April,10,Monday,Bak Full Moon Poya Day,True,True,True,False,True,False
2017-04-11,2017,April,11,Tuesday,N/A,False,False,False,False,False,False
2017-04-12,2017,April,12,Wednesday,N/A,False,False,False,False,False,False
2017-04-13,2017,April,13,Thursday,Day prior to Sinhala and Tamil New Year Day,True,True,True,True,False,False
2017-04-14,2017,April,14,Friday,Good Friday / Sinhala and Tamil New Year Day,True,True,True,True,False,False
2017-04-15,2017,April,15,Saturday,N/A,True,False,True,False,False,True
2017-04-16,2017,April,16,Sunday,N/A,True,False,True,False,False,True
2017-04-17,2017,April,17,Monday,N/A,False,False,False,False,False,False
2017-04-18,2017,April,18,Tuesday,N/A,False,False,False,False,False,False
2017-04-19,2017,April,19,Wednesday,N/A,False,False,False,False,False,False
2017-04-20,2017,April,20,Thursday,N/A,False,False,False,False,False,False
2017-04-21,2017,April,21,Friday,N/A,False,False,False,False,False,False
2017-04-22,2017,April,22,Saturday,N/A,True,False,True,False,False,True
2017-04-23,2017,April,23,Sunday,N/A,True,False,True,False,False,True
2017-04-24,2017,April,24,Monday,N/A,False,False,False,False,False,False
2017-04-25,2017,April,25,Tuesday,N/A,False,False,False,False,False,False
2017-04-26,2017,April,26,Wednesday,N/A,False,False,False,False,False,False
2017-04-27,2017,April,27,Thursday,N/A,False,False,False,False,False,False
2017-04-28,2017,April,28,Friday,N/A,False,False,False,False,False,False
2017-04-29,2017,April,29,Saturday,N/A,True,False,True,False,False,True
2017-04-30,2017,April,30,Sunday,N/A,True,False,True,False,False,True
2017-05-01,2017,May,1,Monday,May Day,True,True,True,True,False,False
2017-05-02,2017,May,2,Tuesday,N/A,False,False,False,False,False,False
2017-05-03,2017,May,3,Wednesday,N/A,False,False,False,False,False,False
2017-05-04,2017,May,4,Thursday,N/A,False,False,False,False,False,False
2017-05-05,2017,May,5,Friday,N/A,False,False,False,False,False,False
2017-05-06,2017,May,6,Saturday,N/A,True,False,True,False,False,True
2017-05-07,2017,May,7,Sunday,N/A,True,False,True,False,False,True
2017-05-08,2017,May,8,Monday,N/A,False,False,False,False,False,False
2017-05-09,2017,May,9,Tuesday,N/A,False,False,False,False,False,False
2017-05-10,2017,May,10,Wednesday,Vesak Full Moon Poya Day,True,True,True,False,True,False
2017-05-11,2017,May,11,Thursday,Day following Vesak Full Moon Poya Day,True,True,True,True,True,False
2017-05-12,2017,May,12,Friday,N/A,False,False,False,False,False,False
2017-05-13,2017,May,13,Saturday,N/A,True,False,True,False,False,True
2017-05-14,2017,May,14,Sunday,N/A,True,False,True,False,False,True
2017-05-15,2017,May,15,Monday,N/A,False,False,False,False,False,False
2017-05-16,2017,May,16,Tuesday,N/A,False,False,False,False,False,False
2017-05-17,2017,May,17,Wednesday,N/A,False,False,False,False,False,False
2017-05-18,2017,May,18,Thursday,N/A,False,False,False,False,False,False
2017-05-19,2017,May,19,Friday,N/A,False,False,False,False,False,False
2017-05-20,2017,May,20,Saturday,N/A,True,False,True,False,False,True
2017-05-21,2017,May,21,Sunday,N/A,True,False,True,False,False,True
2017-05-22,2017,May,22,Monday,N/A,False,False,False,False,False,False
2017-05-23,2017,May,23,Tuesday,N/A,False,False,False,False,False,False
2017-05-24,2017,May,24,Wednesday,N/A,False,False,False,False,False,False
2017-05-25,2017,May,25,Thursday,N/A,False,False,False,False,False,False
2017-05-26,2017,May,26,Friday,N/A,False,False,False,False,False,False
2017-05-27,2017,May,27,Saturday,N/A,True,False,True,False,False,True
2017-05-28,2017,May,28,Sunday,N/A,True,False,True,False,False,True
2017-05-29,2017,May,29,Monday,N/A,False,False,False,False,False,False
2017-05-30,2017,May,30,Tuesday,N/A,False,False,False,False,False,False
2017-05-31,2017,May,31,Wednesday,N/A,False,False,False,False,False,False
2017-06-01,2017,June,1,Thursday,N/A,False,False,False,False,False,False
2017-06-02,2017,June,2,Friday,N/A,False,False,False,False,False,False
2017-06-03,2017,June,3,Saturday,N/A,True,False,True,False,False,True
2017-06-04,2017,June,4,Sunday,N/A,True,False,True,False,False,True
2017-06-05,2017,June,5,Monday,N/A,False,False,False,False,False,False
2017-06-06,2017,June,6,Tuesday,N/A,False,False,False,False,False,False
2017-06-07,2017,June,7,Wednesday,N/A,False,False,False,False,False,False
2017-06-08,2017,June,8,Thursday,Poson Full Moon Poya Day,True,True,True,False,True,False
2017-06-09,2017,June,9,Friday,N/A,False,False,False,False,False,False
2017-06-10,2017,June,10,Saturday,N/A,True,False,True,False,False,True
2017-06-11,2017,June,11,Sunday,N/A,True,False,True,False,False,True
2017-06-12,2017,June,12,Monday,N/A,False,False,False,False,False,False
2017-06-13,2017,June,13,Tuesday,N/A,False,False,False,False,False,False
2017-06-14,2017,June,14,Wednesday,N/A,False,False,False,False,False,False
2017-06-15,2017,June,15,Thursday,N/A,False,False,False,False,False,False
2017-06-16,2017,June,16,Friday,N/A,False,False,False,False,False,False
2017-06-17,2017,June,17,Saturday,N/A,True,False,True,False,False,True
2017-06-18,2017,June,18,Sunday,N/A,True,False,True,False,False,True
2017-06-19,2017,June,19,Monday,N/A,False,False,False,False,False,False
2017-06-20,2017,June,20,Tuesday,N/A,False,False,False,False,False,False
2017-06-21,2017,June,21,Wednesday,N/A,False,False,False,False,False,False
2017-06-22,2017,June,22,Thursday,N/A,False,False,False,False,False,False
2017-06-23,2017,June,23,Friday,N/A,False,False,False,False,False,False
2017-06-24,2017,June,24,Saturday,N/A,True,False,True,False,False,True
2017-06-25,2017,June,25,Sunday,N/A,True,False,True,False,False,True
2017-06-26,2017,June,26,Monday,Id-Ul-Fitr (Ramazan Festival Day),True,True,True,False,False,False
2017-06-27,2017,June,27,Tuesday,N/A,False,False,False,False,False,False
2017-06-28,2017,June,28,Wednesday,N/A,False,False,False,False,False,False
2017-06-29,2017,June,29,Thursday,N/A,False,False,False,False,False,False
2017-06-30,2017,June,30,Friday,N/A,False,False,False,False,False,False
2017-07-01,2017,July,1,Saturday,N/A,True,False,True,False,False,True
2017-07-02,2017,July,2,Sunday,N/A,True,False,True,False,False,True
2017-07-03,2017,July,3,Monday,N/A,False,False,False,False,False,False
2017-07-04,2017,July,4,Tuesday,N/A,False,False,False,False,False,False
2017-07-05,2017,July,5,Wednesday,N/A,False,False,False,False,False,False
2017-07-06,2017,July,6,Thursday,N/A,False,False,False,False,False,False
2017-07-07,2017,July,7,Friday,N/A,False,False,False,False,False,False
2017-07-08,2017,July,8,Saturday,Esala Full Moon Poya Day,True,True,True,False,True,True
2017-07-09,2017,July,9,Sunday,N/A,True,False,True,False,False,True
2017-07-10,2017,July,10,Monday,N/A,False,False,False,False,False,False
2017-07-11,2017,July,11,Tuesday,N/A,False,False,False,False,False,False
2017-07-12,2017,July,12,Wednesday,N/A,False,False,False,False,False,False
2017-07-13,2017,July,13,Thursday,N/A,False,False,False,False,False,False
2017-07-14,2017,July,14,Friday,N/A,False,False,False,False,False,False
2017-07-15,2017,July,15,Saturday,N/A,True,False,True,False,False,True
2017-07-16,2017,July,16,Sunday,N/A,True,False,True,False,False,True
2017-07-17,2017,July,17,Monday,N/A,False,False,False,False,False,False
2017-07-18,2017,July,18,Tuesday,N/A,False,False,False,False,False,False
2017-07-19,2017,July,19,Wednesday,N/A,False,False,False,False,False,False
2017-07-20,2017,July,20,Thursday,N/A,False,False,False,False,False,False
2017-07-21,2017,July,21,Friday,N/A,False,False,False,False,False,False
2017-07-22,2017,July,22,Saturday,N/A,True,False,True,False,False,True
2017-07-23,2017,July,23,Sunday,N/A,True,False,True,False,False,True
2017-07-24,2017,July,24,Monday,N/A,False,False,False,False,False,False
2017-07-25,2017,July,25,Tuesday,N/A,False,False,False,False,False,False
2017-07-26,2017,July,26,Wednesday,N/A,False,False,False,False,False,False
2017-07-27,2017,July,27,Thursday,N/A,False,False,False,False,False,False
2017-07-28,2017,July,28,Friday,N/A,False,False,False,False,False,False
2017-07-29,2017,July,29,Saturday,N/A,True,False,True,False,False,True
2017-07-30,2017,July,30,Sunday,N/A,True,False,True,False,False,True
2017-07-31,2017,July,31,Monday,N/A,False,False,False,False,False,False
2017-08-01,2017,August,1,Tuesday,N/A,False,False,False,False,False,False
2017-08-02,2017,August,2,Wednesday,N/A,False,False,False,False,False,False
2017-08-03,2017,August,3,Thursday,N/A,False,False,False,False,False,False
2017-08-04,2017,August,4,Friday,N/A,False,False,False,False,False,False
2017-08-05,2017,August,5,Saturday,N/A,True,False,True,False,False,True
2017-08-06,2017,August,6,Sunday,N/A,True,False,True,False,False,True
2017-08-07,2017,August,7,Monday,Nikini Full Moon Poya Day,True,True,True,False,True,False
2017-08-08,2017,August,8,Tuesday,N/A,False,False,False,False,False,False
2017-08-09,2017,August,9,Wednesday,N/A,False,False,False,False,False,False
2017-08-10,2017,August,10,Thursday,N/A,False,False,False,False,False,False
2017-08-11,2017,August,11,Friday,N/A,False,False,False,False,False,False
2017-08-12,2017,August,12,Saturday,N/A,True,False,True,False,False,True
2017-08-13,2017,August,13,Sunday,N/A,True,False,True,False,False,True
2017-08-14,2017,August,14,Monday,N/A,False,False,False,False,False,False
2017-08-15,2017,August,15,Tuesday,N/A,False,False,False,False,False,False
2017-08-16,2017,August,16,Wednesday,N/A,False,False,False,False,False,False
2017-08-17,2017,August,17,Thursday,N/A,False,False,False,False,False,False
2017-08-18,2017,August,18,Friday,N/A,False,False,False,False,False,False
2017-08-19,2017,August,19,Saturday,N/A,True,False,True,False,False,True
2017-08-20,2017,August,20,Sunday,N/A,True,False,True,False,False,True
2017-08-21,2017,August,21,Monday,N/A,False,False,False,False,False,False
2017-08-22,2017,August,22,Tuesday,N/A,False,False,False,False,False,False
2017-08-23,2017,August,23,Wednesday,N/A,False,False,False,False,False,False
2017-08-24,2017,August,24,Thursday,N/A,False,False,False,False,False,False
2017-08-25,2017,August,25,Friday,N/A,False,False,False,False,False,False
2017-08-26,2017,August,26,Saturday,N/A,True,False,True,False,False,True
2017-08-27,2017,August,27,Sunday,N/A,True,False,True,False,False,True
2017-08-28,2017,August,28,Monday,N/A,False,False,False,False,False,False
2017-08-29,2017,August,29,Tuesday,N/A,False,False,False,False,False,False
2017-08-30,2017,August,30,Wednesday,N/A,False,False,False,False,False,False
2017-08-31,2017,August,31,Thursday,N/A,False,False,False,False,False,False
2017-09-01,2017,September,1,Friday,Id-Ul-Alha (Hadji Festival Day),True,True,True,False,False,False
2017-09-02,2017,September,2,Saturday,N/A,True,False,True,False,False,True
2017-09-03,2017,September,3,Sunday,N/A,True,False,True,False,False,True
2017-09-04,2017,September,4,Monday,N/A,False,False,False,False,False,False
2017-09-05,2017,September,5,Tuesday,Binara Full Moon Poya Day,True,True,True,False,True,False
2017-09-06,2017,September,6,Wednesday,N/A,False,False,False,False,False,False
2017-09-07,2017,September,7,Thursday,N/A,False,False,False,False,False,False
2017-09-08,2017,September,8,Friday,N/A,False,False,False,False,False,False
2017-09-09,2017,September,9,Saturday,N/A,True,False,True,False,False,True
2017-09-10,2017,September,10,Sunday,N/A,True,False,True,False,False,True
2017-09-11,2017,September,11,Monday,N/A,False,False,False,False,False,False
2017-09-12,2017,September,12,Tuesday,N/A,False,False,False,False,False,False
2017-09-13,2017,September,13,Wednesday,N/A,False,False,False,False,False,False
2017-09-14,2017,September,14,Thursday,N/A,False,False,False,False,False,False
2017-09-15,2017,September,15,Friday,N/A,False,False,False,False,False,False
2017-09-16,2017,September,16,Saturday,N/A,True,False,True,False,False,True
2017-09-17,2017,September,17,Sunday,N/A,True,False,True,False,False,True
2017-09-18,2017,September,18,Monday,N/A,False,False,False,False,False,False
2017-09-19,2017,September,19,Tuesday,N/A,False,False,False,False,False,False
2017-09-20,2017,September,20,Wednesday,N/A,False,False,False,False,False,False
2017-09-21,2017,September,21,Thursday,N/A,False,False,False,False,False,False
2017-09-22,2017,September,22,Friday,N/A,False,False,False,False,False,False
2017-09-23,2017,September,23,Saturday,N/A,True,False,True,False,False,True
2017-09-24,2017,September,24,Sunday,N/A,True,False,True,False,False,True
2017-09-25,2017,September,25,Monday,N/A,False,False,False,False,False,False
2017-09-26,2017,September,26,Tuesday,N/A,False,False,False,False,False,False
2017-09-27,2017,September,27,Wednesday,N/A,False,False,False,False,False,False
2017-09-28,2017,September,28,Thursday,N/A,False,False,False,False,False,False
2017-09-29,2017,September,29,Friday,N/A,False,False,False,False,False,False
2017-09-30,2017,September,30,Saturday,N/A,True,False,True,False,False,True
2017-10-01,2017,October,1,Sunday,N/A,True,False,True,False,False,True
2017-10-02,2017,October,2,Monday,N/A,False,False,False,False,False,False
2017-10-03,2017,October,3,Tuesday,N/A,False,False,False,False,False,False
2017-10-04,2017,October,4,Wednesday,N/A,False,False,False,False,False,False
2017-10-05,2017,October,5,Thursday,Vap Full Moon Poya Day,True,True,True,False,True,False
2017-10-06,2017,October,6,Friday,N/A,False,False,False,False,False,False
2017-10-07,2017,October,7,Saturday,N/A,True,False,True,False,False,True
2017-10-08,2017,October,8,Sunday,N/A,True,False,True,False,False,True
2017-10-09,2017,October,9,Monday,N/A,False,False,False,False,False,False
2017-10-10,2017,October,10,Tuesday,N/A,False,False,False,False,False,False
2017-10-11,2017,October,11,Wednesday,N/A,False,False,False,False,False,False
2017-10-12,2017,October,12,Thursday,N/A,False,False,False,False,False,False
2017-10-13,2017,October,13,Friday,N/A,False,False,False,False,False,False
2017-10-14,2017,October,14,Saturday,N/A,True,False,True,False,False,True
2017-10-15,2017,October,15,Sunday,N/A,True,False,True,False,False,True
2017-10-16,2017,October,16,Monday,N/A,False,False,False,False,False,False
2017-10-17,2017,October,17,Tuesday,N/A,False,False,False,False,False,False
2017-10-18,2017,October,18,Wednesday,Deepavali Festival Day,True,True,True,False,False,False
2017-10-19,2017,October,19,Thursday,N/A,False,False,False,False,False,False
2017-10-20,2017,October,20,Friday,N/A,False,False,False,False,False,False
2017-10-21,2017,October,21,Saturday,N/A,True,False,True,False,False,True
2017-10-22,2017,October,22,Sunday,N/A,True,False,True,False,False,True
2017-10-23,2017,October,23,Monday,N/A,False,False,False,False,False,False
2017-10-24,2017,October,24,Tuesday,N/A,False,False,False,False,False,False
2017-10-25,2017,October,25,Wednesday,N/A,False,False,False,False,False,False
2017-10-26,2017,October,26,Thursday,N/A,False,False,False,False,False,False
2017-10-27,2017,October,27,Friday,N/A,False,False,False,False,False,False
2017-10-28,2017,October,28,Saturday,N/A,True,False,True,False,False,True
2017-10-29,2017,October,29,Sunday,N/A,True,False,True,False,False,True
2017-10-30,2017,October,30,Monday,N/A,False,False,False,False,False,False
2017-10-31,2017,October,31,Tuesday,N/A,False,False,False,False,False,False
2017-11-01,2017,November,1,Wednesday,N/A,False,False,False,False,False,False
2017-11-02,2017,November,2,Thursday,N/A,False,False,False,False,False,False
2017-11-03,2017,November,3,Friday,Il Full Moon Poya Day,True,True,True,False,True,False
2017-11-04,2017,November,4,Saturday,N/A,True,False,True,False,False,True
2017-11-05,2017,November,5,Sunday,N/A,True,False,True,False,False,True
2017-11-06,2017,November,6,Monday,N/A,False,False,False,False,False,False
2017-11-07,2017,November,7,Tuesday,N/A,False,False,False,False,False,False
2017-11-08,2017,November,8,Wednesday,N/A,False,False,False,False,False,False
2017-11-09,2017,November,9,Thursday,N/A,False,False,False,False,False,False
2017-11-10,2017,November,10,Friday,N/A,False,False,False,False,False,False
2017-11-11,2017,November,11,Saturday,N/A,True,False,True,False,False,True
2017-11-12,2017,November,12,Sunday,N/A,True,False,True,False,False,True
2017-11-13,2017,November,13,Monday,N/A,False,False,False,False,False,False
2017-11-14,2017,November,14,Tuesday,N/A,False,False,False,False,False,False
2017-11-15,2017,November,15,Wednesday,N/A,False,False,False,False,False,False
2017-11-16,2017,November,16,Thursday,N/A,False,False,False,False,False,False
2017-11-17,2017,November,17,Friday,N/A,False,False,False,False,False,False
2017-11-18,2017,November,18,Saturday,N/A,True,False,True,False,False,True
